year,matchNumber,venue,home,homeCode,homeId,away,awayCode,awayId,link,result
2006,Match 46,Hanover,Switzerland,SUI,43971,Korea Republic,KOR,43822,/worldcup/matches/round=97410100/match=97410046/index.html#nosticky,2-0
2006,Match 49,Munich,Germany,GER,43948,Sweden,SWE,43970,/worldcup/matches/round=97410200/match=97410049/index.html#nosticky,2-0
2006,Match 50,Leipzig,Argentina,ARG,43922,Mexico,MEX,43911,/worldcup/matches/round=97410200/match=97410050/index.html#nosticky,2-1
2006,Match 51,Stuttgart,England,ENG,43942,Ecuador,ECU,43927,/worldcup/matches/round=97410200/match=97410051/index.html#nosticky,1-0
2006,Match 52,Nuremberg,Portugal,POR,43963,Netherlands,NED,43960,/worldcup/matches/round=97410200/match=97410052/index.html#nosticky,1-0
2006,Match 53,Kaiserslautern,Italy,ITA,43954,Australia,AUS,43976,/worldcup/matches/round=97410200/match=97410053/index.html#nosticky,1-0
2006,Match 54,Cologne,Switzerland,SUI,43971,Ukraine,UKR,43973,/worldcup/matches/round=97410200/match=97410054/index.html#nosticky,0-0
2006,Match 55,Dortmund,Brazil,BRA,43924,Ghana,GHA,43860,/worldcup/matches/round=97410200/match=97410055/index.html#nosticky,3-0
2006,Match 56,Hanover,Spain,ESP,43969,France,FRA,43946,/worldcup/matches/round=97410200/match=97410056/index.html#nosticky,1-3
2006,Match 57,Berlin,Germany,GER,43948,Argentina,ARG,43922,/worldcup/matches/round=97410300/match=97410057/index.html#nosticky,1-1
2006,Match 58,Hamburg,Italy,ITA,43954,Ukraine,UKR,43973,/worldcup/matches/round=97410300/match=97410058/index.html#nosticky,3-0
2006,Match 59,Gelsenkirchen,England,ENG,43942,Portugal,POR,43963,/worldcup/matches/round=97410300/match=97410059/index.html#nosticky,0-0
2006,Match 60,Frankfurt/Main,Brazil,BRA,43924,France,FRA,43946,/worldcup/matches/round=97410300/match=97410060/index.html#nosticky,0-1
2006,Match 61,Dortmund,Germany,GER,43948,Italy,ITA,43954,/worldcup/matches/round=97410400/match=97410061/index.html#nosticky,0-2
2006,Match 62,Munich,Portugal,POR,43963,France,FRA,43946,/worldcup/matches/round=97410400/match=97410062/index.html#nosticky,0-1
2006,Match 63,Stuttgart,Germany,GER,43948,Portugal,POR,43963,/worldcup/matches/round=97410500/match=97410063/index.html#nosticky,3-1
2006,Match 64,Berlin,Italy,ITA,43954,France,FRA,43946,/worldcup/matches/round=97410600/match=97410064/index.html#nosticky,1-1
2002,Match 1,Seoul,France,FRA,43946,Senegal,SEN,43879,/worldcup/matches/round=43950100/match=43950001/index.html#nosticky,0-1
2002,Match 3,Ulsan,Uruguay,URU,43930,Denmark,DEN,43941,/worldcup/matches/round=43950100/match=43950003/index.html#nosticky,1-2
2002,Match 2,Niigata,Republic of Ireland,IRL,43953,Cameroon,CMR,43849,/worldcup/matches/round=43950100/match=43950002/index.html#nosticky,1-1
2002,Match 4,Sapporo,Germany,GER,43948,Saudi Arabia,KSA,43835,/worldcup/matches/round=43950100/match=43950004/index.html#nosticky,8-0
2002,Match 7,Ibaraki,Argentina,ARG,43922,Nigeria,NGA,43876,/worldcup/matches/round=43950100/match=43950007/index.html#nosticky,1-0
2002,Match 6,Busan,Paraguay,PAR,43928,South Africa,RSA,43883,/worldcup/matches/round=43950100/match=43950006/index.html#nosticky,2-2
2002,Match 5,Saitama,England,ENG,43942,Sweden,SWE,43970,/worldcup/matches/round=43950100/match=43950005/index.html#nosticky,1-1
2002,Match 8,Gwangju,Spain,ESP,43969,Slovenia,SVN,43968,/worldcup/matches/round=43950100/match=43950008/index.html#nosticky,3-1
2002,Match 10,Ulsan,Brazil,BRA,43924,Turkey,TUR,43972,/worldcup/matches/round=43950100/match=43950010/index.html#nosticky,2-1
2002,Match 11,Sapporo,Italy,ITA,43954,Ecuador,ECU,43927,/worldcup/matches/round=43950100/match=43950011/index.html#nosticky,2-0
2002,Match 9,Niigata,Croatia,CRO,43938,Mexico,MEX,43911,/worldcup/matches/round=43950100/match=43950009/index.html#nosticky,0-1
2002,Match 12,Gwangju,China PR,CHN,43812,Costa Rica,CRC,43901,/worldcup/matches/round=43950100/match=43950012/index.html#nosticky,0-2
2002,Match 13,Saitama,Japan,JPN,43819,Belgium,BEL,43935,/worldcup/matches/round=43950100/match=43950013/index.html#nosticky,2-2
2002,Match 14,Busan,Korea Republic,KOR,43822,Poland,POL,43962,/worldcup/matches/round=43950100/match=43950014/index.html#nosticky,2-0
2002,Match 15,Kobe,Russia,RUS,43965,Tunisia,TUN,43888,/worldcup/matches/round=43950100/match=43950015/index.html#nosticky,2-0
2002,Match 16,Suwon,USA,USA,43921,Portugal,POR,43963,/worldcup/matches/round=43950100/match=43950016/index.html#nosticky,3-2
2002,Match 17,Ibaraki,Germany,GER,43948,Republic of Ireland,IRL,43953,/worldcup/matches/round=43950100/match=43950017/index.html#nosticky,1-1
2002,Match 20,Daegu,Denmark,DEN,43941,Senegal,SEN,43879,/worldcup/matches/round=43950100/match=43950020/index.html#nosticky,1-1
2002,Match 19,Saitama,Cameroon,CMR,43849,Saudi Arabia,KSA,43835,/worldcup/matches/round=43950100/match=43950019/index.html#nosticky,1-0
2002,Match 18,Busan,France,FRA,43946,Uruguay,URU,43930,/worldcup/matches/round=43950100/match=43950018/index.html#nosticky,0-0
2002,Match 21,Kobe,Sweden,SWE,43970,Nigeria,NGA,43876,/worldcup/matches/round=43950100/match=43950021/index.html#nosticky,2-1
2002,Match 23,Sapporo,Argentina,ARG,43922,England,ENG,43942,/worldcup/matches/round=43950100/match=43950023/index.html#nosticky,0-1
2002,Match 22,Jeonju,Spain,ESP,43969,Paraguay,PAR,43928,/worldcup/matches/round=43950100/match=43950022/index.html#nosticky,3-1
2002,Match 24,Daegu,South Africa,RSA,43883,Slovenia,SVN,43968,/worldcup/matches/round=43950100/match=43950024/index.html#nosticky,1-0
2002,Match 26,Jeju,Brazil,BRA,43924,China PR,CHN,43812,/worldcup/matches/round=43950100/match=43950026/index.html#nosticky,4-0
2002,Match 25,Ibaraki,Italy,ITA,43954,Croatia,CRO,43938,/worldcup/matches/round=43950100/match=43950025/index.html#nosticky,1-2
2002,Match 28,Incheon,Costa Rica,CRC,43901,Turkey,TUR,43972,/worldcup/matches/round=43950100/match=43950028/index.html#nosticky,1-1
2002,Match 29,Yokohama,Japan,JPN,43819,Russia,RUS,43965,/worldcup/matches/round=43950100/match=43950029/index.html#nosticky,1-0
2002,Match 27,Rifu,Mexico,MEX,43911,Ecuador,ECU,43927,/worldcup/matches/round=43950100/match=43950027/index.html#nosticky,2-1
2002,Match 30,Daegu,Korea Republic,KOR,43822,USA,USA,43921,/worldcup/matches/round=43950100/match=43950030/index.html#nosticky,1-1
2002,Match 32,Jeonju,Portugal,POR,43963,Poland,POL,43962,/worldcup/matches/round=43950100/match=43950032/index.html#nosticky,4-0
2002,Match 31,Oita,Tunisia,TUN,43888,Belgium,BEL,43935,/worldcup/matches/round=43950100/match=43950031/index.html#nosticky,1-1
2002,Match 33,Incheon,Denmark,DEN,43941,France,FRA,43946,/worldcup/matches/round=43950100/match=43950033/index.html#nosticky,2-0
2002,Match 34,Suwon,Senegal,SEN,43879,Uruguay,URU,43930,/worldcup/matches/round=43950100/match=43950034/index.html#nosticky,3-3
2002,Match 36,Yokohama,Saudi Arabia,KSA,43835,Republic of Ireland,IRL,43953,/worldcup/matches/round=43950100/match=43950036/index.html#nosticky,0-3
2002,Match 35,Shizuoka,Cameroon,CMR,43849,Germany,GER,43948,/worldcup/matches/round=43950100/match=43950035/index.html#nosticky,0-2
2002,Match 37,Rifu,Sweden,SWE,43970,Argentina,ARG,43922,/worldcup/matches/round=43950100/match=43950037/index.html#nosticky,1-1
2002,Match 38,Osaka,Nigeria,NGA,43876,England,ENG,43942,/worldcup/matches/round=43950100/match=43950038/index.html#nosticky,0-0
2002,Match 40,Jeju,Slovenia,SVN,43968,Paraguay,PAR,43928,/worldcup/matches/round=43950100/match=43950040/index.html#nosticky,1-3
2002,Match 39,Daejeon,South Africa,RSA,43883,Spain,ESP,43969,/worldcup/matches/round=43950100/match=43950039/index.html#nosticky,2-3
2002,Match 41,Suwon,Costa Rica,CRC,43901,Brazil,BRA,43924,/worldcup/matches/round=43950100/match=43950041/index.html#nosticky,2-5
2002,Match 42,Seoul,Turkey,TUR,43972,China PR,CHN,43812,/worldcup/matches/round=43950100/match=43950042/index.html#nosticky,3-0
2002,Match 44,Yokohama,Ecuador,ECU,43927,Croatia,CRO,43938,/worldcup/matches/round=43950100/match=43950044/index.html#nosticky,1-0
2002,Match 43,Oita,Mexico,MEX,43911,Italy,ITA,43954,/worldcup/matches/round=43950100/match=43950043/index.html#nosticky,1-1
2002,Match 45,Osaka,Tunisia,TUN,43888,Japan,JPN,43819,/worldcup/matches/round=43950100/match=43950045/index.html#nosticky,0-2
2002,Match 47,Incheon,Portugal,POR,43963,Korea Republic,KOR,43822,/worldcup/matches/round=43950100/match=43950047/index.html#nosticky,0-1
2002,Match 48,Daejeon,Poland,POL,43962,USA,USA,43921,/worldcup/matches/round=43950100/match=43950048/index.html#nosticky,3-1
2002,Match 46,Shizuoka,Belgium,BEL,43935,Russia,RUS,43965,/worldcup/matches/round=43950100/match=43950046/index.html#nosticky,3-2
2002,Match 50,Niigata,Denmark,DEN,43941,England,ENG,43942,/worldcup/matches/round=43950200/match=43950050/index.html#nosticky,0-3
2002,Match 49,Jeju,Germany,GER,43948,Paraguay,PAR,43928,/worldcup/matches/round=43950200/match=43950049/index.html#nosticky,1-0
2002,Match 52,Suwon,Spain,ESP,43969,Republic of Ireland,IRL,43953,/worldcup/matches/round=43950200/match=43950052/index.html#nosticky,1-1
2002,Match 51,Oita,Sweden,SWE,43970,Senegal,SEN,43879,/worldcup/matches/round=43950200/match=43950051/index.html#nosticky,1-2
2002,Match 54,Kobe,Brazil,BRA,43924,Belgium,BEL,43935,/worldcup/matches/round=43950200/match=43950054/index.html#nosticky,2-0
2002,Match 53,Jeonju,Mexico,MEX,43911,USA,USA,43921,/worldcup/matches/round=43950200/match=43950053/index.html#nosticky,0-2
2002,Match 55,Rifu,Japan,JPN,43819,Turkey,TUR,43972,/worldcup/matches/round=43950200/match=43950055/index.html#nosticky,0-1
2002,Match 56,Daejeon,Korea Republic,KOR,43822,Italy,ITA,43954,/worldcup/matches/round=43950200/match=43950056/index.html#nosticky,2-1
2002,Match 57,Shizuoka,England,ENG,43942,Brazil,BRA,43924,/worldcup/matches/round=43950300/match=43950057/index.html#nosticky,1-2
2002,Match 58,Ulsan,Germany,GER,43948,USA,USA,43921,/worldcup/matches/round=43950300/match=43950058/index.html#nosticky,1-0
2002,Match 60,Osaka,Senegal,SEN,43879,Turkey,TUR,43972,/worldcup/matches/round=43950300/match=43950060/index.html#nosticky,0-1
2002,Match 59,Gwangju,Spain,ESP,43969,Korea Republic,KOR,43822,/worldcup/matches/round=43950300/match=43950059/index.html#nosticky,0-0
2002,Match 61,Seoul,Germany,GER,43948,Korea Republic,KOR,43822,/worldcup/matches/round=43950400/match=43950061/index.html#nosticky,1-0
2002,Match 62,Saitama,Brazil,BRA,43924,Turkey,TUR,43972,/worldcup/matches/round=43950400/match=43950062/index.html#nosticky,1-0
2002,Match 63,Daegu,Korea Republic,KOR,43822,Turkey,TUR,43972,/worldcup/matches/round=43950500/match=43950063/index.html#nosticky,2-3
2002,Match 64,Yokohama,Germany,GER,43948,Brazil,BRA,43924,/worldcup/matches/round=43950600/match=43950064/index.html#nosticky,0-2
1998,Match 1,Saint-Denis,Brazil,BRA,43924,Scotland,SCO,43967,/worldcup/matches/round=1014/match=4000/index.html#nosticky,2-1
1998,Match 2,Montpellier,Morocco,MAR,43872,Norway,NOR,43961,/worldcup/matches/round=1014/match=8725/index.html#nosticky,2-2
1998,Match 4,Bordeaux,Italy,ITA,43954,Chile,CHI,43925,/worldcup/matches/round=1014/match=8726/index.html#nosticky,2-2
1998,Match 3,Toulouse,Cameroon,CMR,43849,Austria,AUT,43934,/worldcup/matches/round=1014/match=8727/index.html#nosticky,1-1
1998,Match 7,Montpellier,Paraguay,PAR,43928,Bulgaria,BUL,43936,/worldcup/matches/round=1014/match=8728/index.html#nosticky,0-0
1998,Match 5,Lens,Saudi Arabia,KSA,43835,Denmark,DEN,43941,/worldcup/matches/round=1014/match=8729/index.html#nosticky,0-1
1998,Match 6,Marseilles,France,FRA,43946,South Africa,RSA,43883,/worldcup/matches/round=1014/match=8730/index.html#nosticky,3-0
1998,Match 10,Nantes,Spain,ESP,43969,Nigeria,NGA,43876,/worldcup/matches/round=1014/match=8731/index.html#nosticky,2-3
1998,Match 9,Lyon,Korea Republic,KOR,43822,Mexico,MEX,43911,/worldcup/matches/round=1014/match=8732/index.html#nosticky,1-3
1998,Match 8,Saint-Denis,Netherlands,NED,43960,Belgium,BEL,43935,/worldcup/matches/round=1014/match=8733/index.html#nosticky,0-0
1998,Match 13,Toulouse,Argentina,ARG,43922,Japan,JPN,43819,/worldcup/matches/round=1014/match=8734/index.html#nosticky,1-0
1998,Match 12,Saint-Etienne,Yugoslavia,YUG,43975,Iran,IRN,43817,/worldcup/matches/round=1014/match=8735/index.html#nosticky,1-0
1998,Match 11,Lens,Jamaica,JAM,43910,Croatia,CRO,43938,/worldcup/matches/round=1014/match=8736/index.html#nosticky,1-3
1998,Match 16,Marseilles,England,ENG,43942,Tunisia,TUN,43888,/worldcup/matches/round=1014/match=8740/index.html#nosticky,2-0
1998,Match 15,Lyon,Romania,ROU,43964,Colombia,COL,43926,/worldcup/matches/round=1014/match=8739/index.html#nosticky,1-0
1998,Match 14,Paris,Germany,GER,43948,USA,USA,43921,/worldcup/matches/round=1014/match=8738/index.html#nosticky,2-0
1998,Match 17,Bordeaux,Scotland,SCO,43967,Norway,NOR,43961,/worldcup/matches/round=1014/match=8741/index.html#nosticky,1-1
1998,Match 18,Nantes,Brazil,BRA,43924,Morocco,MAR,43872,/worldcup/matches/round=1014/match=8742/index.html#nosticky,3-0
1998,Match 19,Saint-Etienne,Chile,CHI,43925,Austria,AUT,43934,/worldcup/matches/round=1014/match=8743/index.html#nosticky,1-1
1998,Match 20,Montpellier,Italy,ITA,43954,Cameroon,CMR,43849,/worldcup/matches/round=1014/match=8744/index.html#nosticky,3-0
1998,Match 22,Toulouse,South Africa,RSA,43883,Denmark,DEN,43941,/worldcup/matches/round=1014/match=8746/index.html#nosticky,1-1
1998,Match 21,Saint-Denis,France,FRA,43946,Saudi Arabia,KSA,43835,/worldcup/matches/round=1014/match=8745/index.html#nosticky,4-0
1998,Match 23,Paris,Nigeria,NGA,43876,Bulgaria,BUL,43936,/worldcup/matches/round=1014/match=8747/index.html#nosticky,1-0
1998,Match 24,Saint-Etienne,Spain,ESP,43969,Paraguay,PAR,43928,/worldcup/matches/round=1014/match=8748/index.html#nosticky,0-0
1998,Match 27,Nantes,Japan,JPN,43819,Croatia,CRO,43938,/worldcup/matches/round=1014/match=8751/index.html#nosticky,0-1
1998,Match 26,Bordeaux,Belgium,BEL,43935,Mexico,MEX,43911,/worldcup/matches/round=1014/match=8750/index.html#nosticky,2-2
1998,Match 25,Marseilles,Netherlands,NED,43960,Korea Republic,KOR,43822,/worldcup/matches/round=1014/match=8749/index.html#nosticky,5-0
1998,Match 29,Lens,Germany,GER,43948,Yugoslavia,YUG,43975,/worldcup/matches/round=1014/match=8753/index.html#nosticky,2-2
1998,Match 28,Paris,Argentina,ARG,43922,Jamaica,JAM,43910,/worldcup/matches/round=1014/match=8752/index.html#nosticky,5-0
1998,Match 30,Lyon,USA,USA,43921,Iran,IRN,43817,/worldcup/matches/round=1014/match=8754/index.html#nosticky,1-2
1998,Match 31,Montpellier,Colombia,COL,43926,Tunisia,TUN,43888,/worldcup/matches/round=1014/match=8755/index.html#nosticky,1-0
1998,Match 32,Toulouse,Romania,ROU,43964,England,ENG,43942,/worldcup/matches/round=1014/match=8756/index.html#nosticky,2-1
1998,Match 33,Saint-Denis,Italy,ITA,43954,Austria,AUT,43934,/worldcup/matches/round=1014/match=8757/index.html#nosticky,2-1
1998,Match 36,Nantes,Chile,CHI,43925,Cameroon,CMR,43849,/worldcup/matches/round=1014/match=8760/index.html#nosticky,1-1
1998,Match 34,Saint-Etienne,Scotland,SCO,43967,Morocco,MAR,43872,/worldcup/matches/round=1014/match=8758/index.html#nosticky,0-3
1998,Match 35,Marseilles,Brazil,BRA,43924,Norway,NOR,43961,/worldcup/matches/round=1014/match=8759/index.html#nosticky,1-2
1998,Match 38,Lyon,France,FRA,43946,Denmark,DEN,43941,/worldcup/matches/round=1014/match=8762/index.html#nosticky,2-1
1998,Match 40,Bordeaux,South Africa,RSA,43883,Saudi Arabia,KSA,43835,/worldcup/matches/round=1014/match=8764/index.html#nosticky,2-2
1998,Match 37,Lens,Spain,ESP,43969,Bulgaria,BUL,43936,/worldcup/matches/round=1014/match=8761/index.html#nosticky,6-1
